date,fund,growth
2021-01-08,Equity Maximum-Sharpe (sentiment-fused),1.0075924841563946
2021-01-11,Equity Maximum-Sharpe (sentiment-fused),1.002624172790655
2021-01-12,Equity Maximum-Sharpe (sentiment-fused),0.9876538812397887
2021-01-13,Equity Maximum-Sharpe (sentiment-fused),0.9864188084252375
2021-01-14,Equity Maximum-Sharpe (sentiment-fused),0.9746694578753313
2021-01-15,Equity Maximum-Sharpe (sentiment-fused),0.9695205624569626
2021-01-19,Equity Maximum-Sharpe (sentiment-fused),0.9796225426614239
2021-01-20,Equity Maximum-Sharpe (sentiment-fused),1.0047311313335539
2021-01-21,Equity Maximum-Sharpe (sentiment-fused),1.0012152059124253
2021-01-22,Equity Maximum-Sharpe (sentiment-fused),0.9954716914498951
2021-01-25,Equity Maximum-Sharpe (sentiment-fused),0.9971819572896042
2021-01-26,Equity Maximum-Sharpe (sentiment-fused),0.9910355287393591
2021-01-27,Equity Maximum-Sharpe (sentiment-fused),0.9475191299197612
2021-01-28,Equity Maximum-Sharpe (sentiment-fused),0.967706127541985
2021-01-29,Equity Maximum-Sharpe (sentiment-fused),0.9612269448153022
2021-02-01,Equity Maximum-Sharpe (sentiment-fused),0.9731284136708095
2021-02-02,Equity Maximum-Sharpe (sentiment-fused),0.9958824491629962
2021-02-03,Equity Maximum-Sharpe (sentiment-fused),0.9851851230239499
2021-02-04,Equity Maximum-Sharpe (sentiment-fused),0.9758357121060591
2021-02-05,Equity Maximum-Sharpe (sentiment-fused),0.9763081890491113
2021-02-08,Equity Maximum-Sharpe (sentiment-fused),0.9993568121558721
2021-02-09,Equity Maximum-Sharpe (sentiment-fused),0.987994490097082
2021-02-10,Equity Maximum-Sharpe (sentiment-fused),0.9934312704414366
2021-02-11,Equity Maximum-Sharpe (sentiment-fused),0.9938153939362157
2021-02-12,Equity Maximum-Sharpe (sentiment-fused),0.9946918877610317
2021-02-16,Equity Maximum-Sharpe (sentiment-fused),0.993217876861509
2021-02-17,Equity Maximum-Sharpe (sentiment-fused),0.9816567371284922
2021-02-18,Equity Maximum-Sharpe (sentiment-fused),0.982637417555604
2021-02-19,Equity Maximum-Sharpe (sentiment-fused),0.9835511787348568
2021-02-22,Equity Maximum-Sharpe (sentiment-fused),0.9703746538551408
2021-02-23,Equity Maximum-Sharpe (sentiment-fused),0.9628340788387911
2021-02-24,Equity Maximum-Sharpe (sentiment-fused),0.973879571977313
2021-02-25,Equity Maximum-Sharpe (sentiment-fused),0.9463671270769957
2021-02-26,Equity Maximum-Sharpe (sentiment-fused),0.9466276673944953
2021-03-01,Equity Maximum-Sharpe (sentiment-fused),0.9633445428543717
2021-03-02,Equity Maximum-Sharpe (sentiment-fused),0.957829140165387
2021-03-03,Equity Maximum-Sharpe (sentiment-fused),0.9408101122831941
2021-03-04,Equity Maximum-Sharpe (sentiment-fused),0.9244426870882121
2021-03-05,Equity Maximum-Sharpe (sentiment-fused),0.9387001537136215
2021-03-08,Equity Maximum-Sharpe (sentiment-fused),0.9176461786934134
2021-03-09,Equity Maximum-Sharpe (sentiment-fused),0.9284378517845249
2021-03-10,Equity Maximum-Sharpe (sentiment-fused),0.9312106225459984
2021-03-11,Equity Maximum-Sharpe (sentiment-fused),0.9440233704552363
2021-03-12,Equity Maximum-Sharpe (sentiment-fused),0.9583284307053984
2021-03-15,Equity Maximum-Sharpe (sentiment-fused),0.9509260603963785
2021-03-16,Equity Maximum-Sharpe (sentiment-fused),0.9521436402935116
2021-03-17,Equity Maximum-Sharpe (sentiment-fused),0.9519864618105424
2021-03-18,Equity Maximum-Sharpe (sentiment-fused),0.9430151094604982
2021-03-19,Equity Maximum-Sharpe (sentiment-fused),0.9383527415607845
2021-03-22,Equity Maximum-Sharpe (sentiment-fused),0.9465990983170868
2021-03-23,Equity Maximum-Sharpe (sentiment-fused),0.9359924515510889
2021-03-24,Equity Maximum-Sharpe (sentiment-fused),0.9340402619407988
2021-03-25,Equity Maximum-Sharpe (sentiment-fused),0.9433078243509163
2021-03-26,Equity Maximum-Sharpe (sentiment-fused),0.9677085409030228
2021-03-29,Equity Maximum-Sharpe (sentiment-fused),0.9726936415881435
2021-03-30,Equity Maximum-Sharpe (sentiment-fused),0.9791363346088126
2021-03-31,Equity Maximum-Sharpe (sentiment-fused),0.9791542733632335
2021-04-01,Equity Maximum-Sharpe (sentiment-fused),0.989516613537628
2021-04-05,Equity Maximum-Sharpe (sentiment-fused),0.9916432976377962
2021-04-06,Equity Maximum-Sharpe (sentiment-fused),0.9929237080853278
2021-04-07,Equity Maximum-Sharpe (sentiment-fused),0.989403278699649
2021-04-08,Equity Maximum-Sharpe (sentiment-fused),0.9940567985452731
2021-04-09,Equity Maximum-Sharpe (sentiment-fused),1.0001969818570455
2021-04-12,Equity Maximum-Sharpe (sentiment-fused),1.0048269290655276
2021-04-13,Equity Maximum-Sharpe (sentiment-fused),1.0032757373465895
2021-04-14,Equity Maximum-Sharpe (sentiment-fused),1.002640713959108
2021-04-15,Equity Maximum-Sharpe (sentiment-fused),1.0115846692502424
2021-04-16,Equity Maximum-Sharpe (sentiment-fused),1.0103522777992329
2021-04-19,Equity Maximum-Sharpe (sentiment-fused),1.0091626134444427
2021-04-20,Equity Maximum-Sharpe (sentiment-fused),0.9997644685450925
2021-04-21,Equity Maximum-Sharpe (sentiment-fused),1.0099001182535796
2021-04-22,Equity Maximum-Sharpe (sentiment-fused),1.0012204033678103
2021-04-23,Equity Maximum-Sharpe (sentiment-fused),1.0135817318173355
2021-04-26,Equity Maximum-Sharpe (sentiment-fused),1.0154980398815903
2021-04-27,Equity Maximum-Sharpe (sentiment-fused),1.0279183204104252
2021-04-28,Equity Maximum-Sharpe (sentiment-fused),1.0333058942371032
2021-04-29,Equity Maximum-Sharpe (sentiment-fused),1.0426240539208183
2021-04-30,Equity Maximum-Sharpe (sentiment-fused),1.0364539654889247
2021-05-03,Equity Maximum-Sharpe (sentiment-fused),1.0453741071510643
2021-05-04,Equity Maximum-Sharpe (sentiment-fused),1.0475446266660464
2021-05-05,Equity Maximum-Sharpe (sentiment-fused),1.0531776074339891
2021-05-06,Equity Maximum-Sharpe (sentiment-fused),1.0580680055442557
2021-05-07,Equity Maximum-Sharpe (sentiment-fused),1.0677336935835586
2021-05-10,Equity Maximum-Sharpe (sentiment-fused),1.0636478374275877
2021-05-11,Equity Maximum-Sharpe (sentiment-fused),1.0525741326150697
2021-05-12,Equity Maximum-Sharpe (sentiment-fused),1.0371476989466606
2021-05-13,Equity Maximum-Sharpe (sentiment-fused),1.0510326199963946
2021-05-14,Equity Maximum-Sharpe (sentiment-fused),1.0611162795240519
2021-05-17,Equity Maximum-Sharpe (sentiment-fused),1.0659961337527162
2021-05-18,Equity Maximum-Sharpe (sentiment-fused),1.0573622807294905
2021-05-19,Equity Maximum-Sharpe (sentiment-fused),1.0586471773337376
2021-05-20,Equity Maximum-Sharpe (sentiment-fused),1.0667255553992478
2021-05-21,Equity Maximum-Sharpe (sentiment-fused),1.0682071524652992
2021-05-24,Equity Maximum-Sharpe (sentiment-fused),1.076952918042568
2021-05-25,Equity Maximum-Sharpe (sentiment-fused),1.0708978358917698
2021-05-26,Equity Maximum-Sharpe (sentiment-fused),1.0763194022029205
2021-05-27,Equity Maximum-Sharpe (sentiment-fused),1.0766066340011273
2021-05-28,Equity Maximum-Sharpe (sentiment-fused),1.0846201151579653
2021-06-01,Equity Maximum-Sharpe (sentiment-fused),1.0854668362115973
2021-06-02,Equity Maximum-Sharpe (sentiment-fused),1.077158024498027
2021-06-03,Equity Maximum-Sharpe (sentiment-fused),1.08248344333934
2021-06-04,Equity Maximum-Sharpe (sentiment-fused),1.0900691041116874
2021-06-07,Equity Maximum-Sharpe (sentiment-fused),1.0898188100013544
2021-06-08,Equity Maximum-Sharpe (sentiment-fused),1.089598544036225
2021-06-09,Equity Maximum-Sharpe (sentiment-fused),1.0707985243994491
2021-06-10,Equity Maximum-Sharpe (sentiment-fused),1.0684204037558191
2021-06-11,Equity Maximum-Sharpe (sentiment-fused),1.0695379908252212
2021-06-14,Equity Maximum-Sharpe (sentiment-fused),1.0597945552128327
2021-06-15,Equity Maximum-Sharpe (sentiment-fused),1.0537253102006516
2021-06-16,Equity Maximum-Sharpe (sentiment-fused),1.0421526689713323
2021-06-17,Equity Maximum-Sharpe (sentiment-fused),1.0267903622558863
2021-06-18,Equity Maximum-Sharpe (sentiment-fused),1.0190032290209765
2021-06-21,Equity Maximum-Sharpe (sentiment-fused),1.0407889075277228
2021-06-22,Equity Maximum-Sharpe (sentiment-fused),1.0434298323015705
2021-06-23,Equity Maximum-Sharpe (sentiment-fused),1.0417314042905177
2021-06-24,Equity Maximum-Sharpe (sentiment-fused),1.054036667315626
2021-06-25,Equity Maximum-Sharpe (sentiment-fused),1.0527969784877402
2021-06-28,Equity Maximum-Sharpe (sentiment-fused),1.0537737960911089
2021-06-29,Equity Maximum-Sharpe (sentiment-fused),1.0610063050824836
2021-06-30,Equity Maximum-Sharpe (sentiment-fused),1.065076619213751
2021-07-01,Equity Maximum-Sharpe (sentiment-fused),1.070862454223933
2021-07-02,Equity Maximum-Sharpe (sentiment-fused),1.0755595322539497
2021-07-06,Equity Maximum-Sharpe (sentiment-fused),1.0711317347688563
2021-07-07,Equity Maximum-Sharpe (sentiment-fused),1.0722987453860875
2021-07-08,Equity Maximum-Sharpe (sentiment-fused),1.0599492866315505
2021-07-09,Equity Maximum-Sharpe (sentiment-fused),1.0801326149384454
2021-07-12,Equity Maximum-Sharpe (sentiment-fused),1.0892703304941078
2021-07-13,Equity Maximum-Sharpe (sentiment-fused),1.076808502653514
2021-07-14,Equity Maximum-Sharpe (sentiment-fused),1.0745993193065138
2021-07-15,Equity Maximum-Sharpe (sentiment-fused),1.0697326903715665
2021-07-16,Equity Maximum-Sharpe (sentiment-fused),1.0538961591645903
2021-07-19,Equity Maximum-Sharpe (sentiment-fused),1.0397598971731683
2021-07-20,Equity Maximum-Sharpe (sentiment-fused),1.057411327793479
2021-07-21,Equity Maximum-Sharpe (sentiment-fused),1.0696773251484415
2021-07-22,Equity Maximum-Sharpe (sentiment-fused),1.071768711812422
2021-07-23,Equity Maximum-Sharpe (sentiment-fused),1.0794407015079492
2021-07-26,Equity Maximum-Sharpe (sentiment-fused),1.0831860376816937
2021-07-27,Equity Maximum-Sharpe (sentiment-fused),1.0780791984870597
2021-07-28,Equity Maximum-Sharpe (sentiment-fused),1.0835681704277729
2021-07-29,Equity Maximum-Sharpe (sentiment-fused),1.0948060036528444
2021-07-30,Equity Maximum-Sharpe (sentiment-fused),1.0930681077780686
2021-08-02,Equity Maximum-Sharpe (sentiment-fused),1.0916724307691419
2021-08-03,Equity Maximum-Sharpe (sentiment-fused),1.1032140663751275
2021-08-04,Equity Maximum-Sharpe (sentiment-fused),1.0979193663452638
2021-08-05,Equity Maximum-Sharpe (sentiment-fused),1.1035000901745373
2021-08-06,Equity Maximum-Sharpe (sentiment-fused),1.1126315847609471
2021-08-09,Equity Maximum-Sharpe (sentiment-fused),1.121525435787549
2021-08-10,Equity Maximum-Sharpe (sentiment-fused),1.1439912944237267
2021-08-11,Equity Maximum-Sharpe (sentiment-fused),1.1533581309173482
2021-08-12,Equity Maximum-Sharpe (sentiment-fused),1.161110134960921
2021-08-13,Equity Maximum-Sharpe (sentiment-fused),1.1597383148890836
2021-08-16,Equity Maximum-Sharpe (sentiment-fused),1.1577621460957441
2021-08-17,Equity Maximum-Sharpe (sentiment-fused),1.145369754711493
2021-08-18,Equity Maximum-Sharpe (sentiment-fused),1.1391683839566693
2021-08-19,Equity Maximum-Sharpe (sentiment-fused),1.1313839109180266
2021-08-20,Equity Maximum-Sharpe (sentiment-fused),1.1403247846634923
2021-08-23,Equity Maximum-Sharpe (sentiment-fused),1.1528748047968516
2021-08-24,Equity Maximum-Sharpe (sentiment-fused),1.161121961135942
2021-08-25,Equity Maximum-Sharpe (sentiment-fused),1.1620739131166777
2021-08-26,Equity Maximum-Sharpe (sentiment-fused),1.1541301182748376
2021-08-27,Equity Maximum-Sharpe (sentiment-fused),1.1689166419514418
2021-08-30,Equity Maximum-Sharpe (sentiment-fused),1.1689724658243394
2021-08-31,Equity Maximum-Sharpe (sentiment-fused),1.1657557790041801
2021-09-01,Equity Maximum-Sharpe (sentiment-fused),1.1675747373738479
2021-09-02,Equity Maximum-Sharpe (sentiment-fused),1.1706310658026482
2021-09-03,Equity Maximum-Sharpe (sentiment-fused),1.1670790701567495
2021-09-07,Equity Maximum-Sharpe (sentiment-fused),1.158065246352772
2021-09-08,Equity Maximum-Sharpe (sentiment-fused),1.1548957852162607
2021-09-09,Equity Maximum-Sharpe (sentiment-fused),1.1478587822574686
2021-09-10,Equity Maximum-Sharpe (sentiment-fused),1.145282332395606
2021-09-13,Equity Maximum-Sharpe (sentiment-fused),1.1406520301763698
2021-09-14,Equity Maximum-Sharpe (sentiment-fused),1.127819041844469
2021-09-15,Equity Maximum-Sharpe (sentiment-fused),1.135620520333238
2021-09-16,Equity Maximum-Sharpe (sentiment-fused),1.1282611667016018
2021-09-17,Equity Maximum-Sharpe (sentiment-fused),1.1069624296805636
2021-09-20,Equity Maximum-Sharpe (sentiment-fused),1.0837128331219987
2021-09-21,Equity Maximum-Sharpe (sentiment-fused),1.079598736026795
2021-09-22,Equity Maximum-Sharpe (sentiment-fused),1.0895481508422569
2021-09-23,Equity Maximum-Sharpe (sentiment-fused),1.0989615334963971
2021-09-24,Equity Maximum-Sharpe (sentiment-fused),1.092613569349564
2021-09-27,Equity Maximum-Sharpe (sentiment-fused),1.090721535808332
2021-09-28,Equity Maximum-Sharpe (sentiment-fused),1.0797619195784938
2021-09-29,Equity Maximum-Sharpe (sentiment-fused),1.077835510446957
2021-09-30,Equity Maximum-Sharpe (sentiment-fused),1.0634397384455956
2021-10-01,Equity Maximum-Sharpe (sentiment-fused),1.0672922353916614
2021-10-04,Equity Maximum-Sharpe (sentiment-fused),1.053690586478979
2021-10-05,Equity Maximum-Sharpe (sentiment-fused),1.0666323487572036
2021-10-06,Equity Maximum-Sharpe (sentiment-fused),1.073992474469641
2021-10-07,Equity Maximum-Sharpe (sentiment-fused),1.0796947155116843
2021-10-08,Equity Maximum-Sharpe (sentiment-fused),1.07942033741135
2021-10-11,Equity Maximum-Sharpe (sentiment-fused),1.0717417903106268
2021-10-12,Equity Maximum-Sharpe (sentiment-fused),1.0832800404807754
2021-10-13,Equity Maximum-Sharpe (sentiment-fused),1.0938815944018725
2021-10-14,Equity Maximum-Sharpe (sentiment-fused),1.1194344847590534
2021-10-15,Equity Maximum-Sharpe (sentiment-fused),1.1191121188637392
2021-10-18,Equity Maximum-Sharpe (sentiment-fused),1.125485129413135
2021-10-19,Equity Maximum-Sharpe (sentiment-fused),1.1263752381998693
2021-10-20,Equity Maximum-Sharpe (sentiment-fused),1.1258679001276772
2021-10-21,Equity Maximum-Sharpe (sentiment-fused),1.1265465871616875
2021-10-22,Equity Maximum-Sharpe (sentiment-fused),1.1387806986790714
2021-10-25,Equity Maximum-Sharpe (sentiment-fused),1.1512128673737771
2021-10-26,Equity Maximum-Sharpe (sentiment-fused),1.1704326318723646
2021-10-27,Equity Maximum-Sharpe (sentiment-fused),1.1510698424713968
2021-10-28,Equity Maximum-Sharpe (sentiment-fused),1.1733456137689928
2021-10-29,Equity Maximum-Sharpe (sentiment-fused),1.180546175755712
2021-11-01,Equity Maximum-Sharpe (sentiment-fused),1.1867854062002157
2021-11-02,Equity Maximum-Sharpe (sentiment-fused),1.1988290485430748
2021-11-03,Equity Maximum-Sharpe (sentiment-fused),1.192574552248821
2021-11-04,Equity Maximum-Sharpe (sentiment-fused),1.201764161408242
2021-11-05,Equity Maximum-Sharpe (sentiment-fused),1.1792400974159074
2021-11-08,Equity Maximum-Sharpe (sentiment-fused),1.1933685812787702
2021-11-09,Equity Maximum-Sharpe (sentiment-fused),1.1895403061016736
2021-11-10,Equity Maximum-Sharpe (sentiment-fused),1.1800460472602592
2021-11-11,Equity Maximum-Sharpe (sentiment-fused),1.1909722907213758
2021-11-12,Equity Maximum-Sharpe (sentiment-fused),1.1945457699398947
2021-11-15,Equity Maximum-Sharpe (sentiment-fused),1.1956316417582478
2021-11-16,Equity Maximum-Sharpe (sentiment-fused),1.191518301518798
2021-11-17,Equity Maximum-Sharpe (sentiment-fused),1.1816993609850166
2021-11-18,Equity Maximum-Sharpe (sentiment-fused),1.1942712852936785
2021-11-19,Equity Maximum-Sharpe (sentiment-fused),1.1815337070410659
2021-11-22,Equity Maximum-Sharpe (sentiment-fused),1.1859391521555323
2021-11-23,Equity Maximum-Sharpe (sentiment-fused),1.2002299307991926
2021-11-24,Equity Maximum-Sharpe (sentiment-fused),1.2067313220658396
2021-11-26,Equity Maximum-Sharpe (sentiment-fused),1.1709532791365473
2021-11-29,Equity Maximum-Sharpe (sentiment-fused),1.1836492626088073
2021-11-30,Equity Maximum-Sharpe (sentiment-fused),1.1643319474979625
2021-12-01,Equity Maximum-Sharpe (sentiment-fused),1.1508417413194956
2021-12-02,Equity Maximum-Sharpe (sentiment-fused),1.179874234297692
2021-12-03,Equity Maximum-Sharpe (sentiment-fused),1.1702657228712423
2021-12-06,Equity Maximum-Sharpe (sentiment-fused),1.1772175787027925
2021-12-07,Equity Maximum-Sharpe (sentiment-fused),1.2043939707163822
2021-12-08,Equity Maximum-Sharpe (sentiment-fused),1.2019485811332844
2021-12-09,Equity Maximum-Sharpe (sentiment-fused),1.1907963582111178
2021-12-10,Equity Maximum-Sharpe (sentiment-fused),1.1975565860627555
2021-12-13,Equity Maximum-Sharpe (sentiment-fused),1.1880200109659635
2021-12-14,Equity Maximum-Sharpe (sentiment-fused),1.1888364517016294
2021-12-15,Equity Maximum-Sharpe (sentiment-fused),1.2152320353794466
2021-12-16,Equity Maximum-Sharpe (sentiment-fused),1.2117596706092637
2021-12-17,Equity Maximum-Sharpe (sentiment-fused),1.1950374930956897
2021-12-20,Equity Maximum-Sharpe (sentiment-fused),1.1903872145744252
2021-12-21,Equity Maximum-Sharpe (sentiment-fused),1.2022941822615123
2021-12-22,Equity Maximum-Sharpe (sentiment-fused),1.2142381879613033
2021-12-23,Equity Maximum-Sharpe (sentiment-fused),1.2140486591036137
2021-12-27,Equity Maximum-Sharpe (sentiment-fused),1.2397491341950253
2021-12-28,Equity Maximum-Sharpe (sentiment-fused),1.2358498503147808
2021-12-29,Equity Maximum-Sharpe (sentiment-fused),1.2372900032256864
2021-12-30,Equity Maximum-Sharpe (sentiment-fused),1.231947813822129
2021-12-31,Equity Maximum-Sharpe (sentiment-fused),1.23200709450037
2022-01-03,Equity Maximum-Sharpe (sentiment-fused),1.2327457929735992
2022-01-04,Equity Maximum-Sharpe (sentiment-fused),1.2367907289251665
2022-01-05,Equity Maximum-Sharpe (sentiment-fused),1.2270936671222525
2022-01-06,Equity Maximum-Sharpe (sentiment-fused),1.2313034708532813
2022-01-07,Equity Maximum-Sharpe (sentiment-fused),1.216000825971506
2022-01-10,Equity Maximum-Sharpe (sentiment-fused),1.2195301833252568
2022-01-11,Equity Maximum-Sharpe (sentiment-fused),1.229185119279754
2022-01-12,Equity Maximum-Sharpe (sentiment-fused),1.240796813705101
2022-01-13,Equity Maximum-Sharpe (sentiment-fused),1.2225579866638963
2022-01-14,Equity Maximum-Sharpe (sentiment-fused),1.224369562145515
2022-01-18,Equity Maximum-Sharpe (sentiment-fused),1.2080886749558721
2022-01-19,Equity Maximum-Sharpe (sentiment-fused),1.1935610761574975
2022-01-20,Equity Maximum-Sharpe (sentiment-fused),1.1726347115309144
2022-01-21,Equity Maximum-Sharpe (sentiment-fused),1.15613959711106
2022-01-24,Equity Maximum-Sharpe (sentiment-fused),1.1550822977759025
2022-01-25,Equity Maximum-Sharpe (sentiment-fused),1.1548094373810875
2022-01-26,Equity Maximum-Sharpe (sentiment-fused),1.1450052815622638
2022-01-27,Equity Maximum-Sharpe (sentiment-fused),1.1450848801430968
2022-01-28,Equity Maximum-Sharpe (sentiment-fused),1.1819333507679288
2022-01-31,Equity Maximum-Sharpe (sentiment-fused),1.1925779746098835
2022-02-01,Equity Maximum-Sharpe (sentiment-fused),1.2020924842022962
2022-02-02,Equity Maximum-Sharpe (sentiment-fused),1.2374672097435488
2022-02-03,Equity Maximum-Sharpe (sentiment-fused),1.227533047529869
2022-02-04,Equity Maximum-Sharpe (sentiment-fused),1.2225876305445151
2022-02-07,Equity Maximum-Sharpe (sentiment-fused),1.2281754798012003
2022-02-08,Equity Maximum-Sharpe (sentiment-fused),1.2315616510509453
2022-02-09,Equity Maximum-Sharpe (sentiment-fused),1.2549258219691497
