date,ticker,weight,fund
2021-02-01,LTC-USD_CR,0.0036255305475951785,Combined Minimum-Variance
2021-02-01,TRX-USD_CR,0.0081278428317203,Combined Minimum-Variance
2021-02-01,XLM-USD_CR,0.004673070526451992,Combined Minimum-Variance
2021-02-01,XRP-USD_CR,-0.002641118461096624,Combined Minimum-Variance
2021-03-01,ABBV_EQ,0.21339459754381382,Combined Minimum-Variance
2021-03-01,ABT_EQ,-0.07080342347725892,Combined Minimum-Variance
2021-03-01,ADBE_EQ,-0.06520224625417274,Combined Minimum-Variance
2021-03-01,AEP_EQ,0.30227266566245453,Combined Minimum-Variance
2021-03-01,AMD_EQ,-0.008118252428831801,Combined Minimum-Variance
2021-03-01,AMGN_EQ,-0.09976192744265788,Combined Minimum-Variance
2021-03-01,AMT_EQ,-0.14530209955639228,Combined Minimum-Variance
2021-03-01,BA_EQ,-0.045261355524882245,Combined Minimum-Variance
2021-03-01,CAT_EQ,0.04254972287800796,Combined Minimum-Variance
2021-03-01,CCI_EQ,-0.06947159344393498,Combined Minimum-Variance
2021-03-01,CMCSA_EQ,-0.07931097428025617,Combined Minimum-Variance
2021-03-01,COP_EQ,0.05602157589646661,Combined Minimum-Variance
2021-03-01,CVX_EQ,-0.05323461908627726,Combined Minimum-Variance
2021-03-01,D_EQ,-0.08000980887773419,Combined Minimum-Variance
2021-03-01,DD_EQ,0.009717376853954457,Combined Minimum-Variance
2021-03-01,DIS_EQ,-0.008102669777939296,Combined Minimum-Variance
2021-03-01,DOW_EQ,-0.06617886441391069,Combined Minimum-Variance
2021-03-01,DUK_EQ,-0.10676351899636172,Combined Minimum-Variance
2021-03-01,EA_EQ,0.06008439296043957,Combined Minimum-Variance
2021-03-01,GE_EQ,0.05881584618235097,Combined Minimum-Variance
2021-03-01,GILD_EQ,0.16237223024651132,Combined Minimum-Variance
2021-03-01,GS_EQ,-0.007804968028353735,Combined Minimum-Variance
2021-03-01,INTC_EQ,-0.01928144579699327,Combined Minimum-Variance
2021-03-01,KO_EQ,0.06802551856577355,Combined Minimum-Variance
2021-03-01,MMM_EQ,0.15542773010346694,Combined Minimum-Variance
2021-03-01,MRK_EQ,0.20139128517059998,Combined Minimum-Variance
2021-03-01,MS_EQ,-0.058274430567620925,Combined Minimum-Variance
2021-03-01,NEE_EQ,-0.06355296990686181,Combined Minimum-Variance
2021-03-01,NEM_EQ,0.1214870238529987,Combined Minimum-Variance
2021-03-01,NKE_EQ,0.08680479309222762,Combined Minimum-Variance
2021-03-01,NUE_EQ,-0.09610294350294242,Combined Minimum-Variance
2021-03-01,NVDA_EQ,-0.1323297124133201,Combined Minimum-Variance
2021-03-01,O_EQ,0.11225661599130526,Combined Minimum-Variance
2021-03-01,OXY_EQ,-0.02222897941722593,Combined Minimum-Variance
2021-03-01,PLD_EQ,0.12691172270083337,Combined Minimum-Variance
2021-03-01,PSA_EQ,0.10908766536651406,Combined Minimum-Variance
2021-03-01,QCOM_EQ,-0.02125743800663696,Combined Minimum-Variance
2021-03-01,SBUX_EQ,0.06881075602565957,Combined Minimum-Variance
2021-03-01,SHW_EQ,-0.11898665915815722,Combined Minimum-Variance
2021-03-01,SLB_EQ,-0.016043573611025864,Combined Minimum-Variance
2021-03-01,SO_EQ,-0.2496794818947917,Combined Minimum-Variance
2021-03-01,T_EQ,-0.02687788974540218,Combined Minimum-Variance
2021-03-01,TMUS_EQ,0.005985539315881833,Combined Minimum-Variance
2021-03-01,TTWO_EQ,0.15415011889584382,Combined Minimum-Variance
2021-03-01,UPS_EQ,0.10942838810292044,Combined Minimum-Variance
2021-03-01,USB_EQ,0.007644065478800163,Combined Minimum-Variance
2021-03-01,V_EQ,0.12826871472573811,Combined Minimum-Variance
2021-03-01,WFC_EQ,-0.027341265946652232,Combined Minimum-Variance
2021-03-01,WMT_EQ,0.3083246092651342,Combined Minimum-Variance
2021-03-01,XOM_EQ,0.07001957347182966,Combined Minimum-Variance
2021-03-01,ADA-USD_CR,0.006208890817188941,Combined Minimum-Variance
2021-03-01,BCH-USD_CR,-0.020672359189223683,Combined Minimum-Variance
2021-03-01,BTC-USD_CR,0.1190415955815616,Combined Minimum-Variance
2021-03-01,EOS-USD_CR,0.012377464877301566,Combined Minimum-Variance
2021-03-01,ETC-USD_CR,0.03236922745211664,Combined Minimum-Variance
2021-03-01,ETH-USD_CR,-0.1383707804828563,Combined Minimum-Variance
2021-03-01,LTC-USD_CR,-0.008701176671405719,Combined Minimum-Variance
2021-03-01,TRX-USD_CR,0.013493934046300483,Combined Minimum-Variance
2021-03-01,XLM-USD_CR,0.004040332991228206,Combined Minimum-Variance
2021-03-01,XRP-USD_CR,-0.0017565462151437922,Combined Minimum-Variance
2021-04-01,ABBV_EQ,0.12268888927338584,Combined Minimum-Variance
2021-04-01,ABT_EQ,-0.02002622070229302,Combined Minimum-Variance
